日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
2026/02/03 16:08:24,02137,腾盛博药－Ｂ,BRII-B,,1.49,0.05,3.47222,1.44,1.44,1.49,1.42,516500,744400,1.45,1.49
2026/02/03 16:08:24,02138,医思健康,EC HEALTHCARE,,0.63,0.0,0.0,0.63,0.63,0.66,0.62,137000,87110,0.61,0.63
2026/02/03 16:08:24,02139,甘肃银行,BANK OF GANSU,,0.245,0.004,1.65975,0.241,0.241,0.245,0.241,285000,69781,0.245,0.247
2026/02/03 16:08:24,02142,和铂医药－Ｂ,HBM HOLDINGS-B,,11.06,-0.24,-2.12389,11.3,11.7,11.7,11.04,2862227,31921710,11.05,11.06
2026/02/03 16:08:24,02145,上美股份,CHICMAX,,67.3,1.35,2.04701,65.95,66.2,67.8,65.35,550592,36934892,67.25,67.3
2026/02/03 16:08:24,02146,荣万家,ROISERV,,1.25,0.0,0.0,1.25,1.25,1.25,1.25,1000,1250,1.24,1.4
2026/02/03 16:08:24,02147,正味集团,ZHENGWEI GROUP,,0.76,0.03,4.10959,0.73,0.73,0.77,0.71,20000,14720,0.71,0.78
2026/02/03 16:08:24,02149,贝克微,BATELAB,,42.82,0.94,2.24451,41.88,41.9,43.1,41.88,6400,271454,42.32,42.82
2026/02/03 16:08:24,02150,奈雪的茶,NAYUKI,,1.07,0.03,2.88462,1.04,1.04,1.08,1.03,1889500,1978305,1.06,1.07
2026/02/03 16:08:24,02152,苏新服务,SUXIN SERVICES,,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,4.64,5.0
2026/02/03 16:08:24,02153,达丰设备,TAT HONG EQUIP,,0.95,0.0,0.0,0.95,0.0,0.0,0.0,0,0,0.93,0.96
2026/02/03 16:08:24,02155,森松国际,MORIMATSU INTL,,10.4,0.15,1.46341,10.25,10.5,10.52,10.23,2135000,22178360,10.39,10.4
2026/02/03 16:08:24,02156,建发物业,C&D PROPERTY,,2.65,0.02,0.76046,2.63,2.65,2.66,2.64,82517,218472,2.64,2.65
2026/02/03 16:08:24,02157,乐普生物－Ｂ,LEPU BIO-B,,4.62,0.0,0.0,4.62,4.65,4.69,4.59,3874000,17924854,4.62,4.63
2026/02/03 16:08:24,02158,医渡科技,YIDU TECH,,5.64,0.02,0.35587,5.62,5.63,5.71,5.49,9765700,54692118,5.63,5.64
2026/02/03 16:08:24,02159,麦迪卫康,MEDIWELCOME,,1.25,0.0,0.0,1.25,1.25,1.25,1.24,88000,109920,1.22,1.31
2026/02/03 16:08:24,02160,微创心通－Ｂ,MP CARDIOFLOW-B,,0.78,-0.02,-2.5,0.8,0.8,0.82,0.77,8709000,6876330,0.78,0.8
2026/02/03 16:08:24,02161,健倍苗苗,JBM HEALTHCARE,,2.65,-0.01,-0.37594,2.66,2.66,2.68,2.65,322000,858140,2.65,2.7
2026/02/03 16:08:24,02162,康诺亚－Ｂ,KEYMED BIO-B,,54.1,0.0,0.0,54.1,54.05,55.6,53.25,914500,49451757,54.1,54.15
2026/02/03 16:08:24,02163,远大住工,BROAD HOMES,,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,02165,领悦服务集团,LING YUE SER GP,,1.84,0.0,0.0,1.84,0.0,0.0,0.0,2000,3580,1.72,1.85
2026/02/03 16:08:24,02166,芯智控股,SMART-CORE,,2.68,0.0,0.0,2.68,2.76,2.76,2.68,130000,350260,2.68,2.71
2026/02/03 16:08:24,02167,天润云,TI CLOUD,,4.14,0.07,1.7199,4.07,4.11,4.15,4.07,16200,66486,4.14,4.21
2026/02/03 16:08:24,02168,佳兆业美好,KAISA PROSPER,,1.03,-0.01,-0.96154,1.04,1.01,1.09,1.01,57000,59805,1.02,1.07
2026/02/03 16:08:24,02169,沧港铁路,CANGGANGRAILWAY,,0.64,0.0,0.0,0.64,0.65,0.66,0.63,7328000,4713740,0.64,0.65
2026/02/03 16:08:24,02170,贝康医疗－Ｂ,BASECARE-B,,1.86,0.02,1.08696,1.84,1.88,1.88,1.83,164000,305135,1.86,1.88
2026/02/03 16:08:24,02171,科济药业－Ｂ,CARSGEN-B,,14.31,-0.1,-0.69396,14.41,14.57,14.58,13.95,1952000,27668345,14.2,14.32
2026/02/03 16:08:24,02172,微创脑科学,MICROPORT NEURO,,11.47,0.03,0.26224,11.44,11.7,11.7,11.32,1519037,17450449,11.47,11.51
2026/02/03 16:08:24,02175,中国通才教育,CH GENERAL EDU,,2.72,-0.07,-2.50896,2.79,2.79,2.79,2.72,191000,532820,2.71,2.77
2026/02/03 16:08:24,02176,赛迪顾问,CCID CONSULTING,,1.57,0.08,5.36913,1.49,1.51,1.57,1.47,250000,378700,1.54,1.61
2026/02/03 16:08:24,02177,优趣汇控股,UNQ HOLDINGS,,2.68,0.09,3.47491,2.59,2.56,2.56,2.51,18800,47864,2.68,2.69
2026/02/03 16:08:24,02178,百勤油服,PETRO-KING,,0.074,0.0,0.0,0.074,0.07,0.074,0.07,509000,35668,0.071,0.074
2026/02/03 16:08:24,02179,瑞科生物－Ｂ,RECBIO-B,,5.0,-0.01,-0.1996,5.01,5.01,5.01,4.86,14000,69345,4.86,5.0
2026/02/03 16:08:24,02180,万宝盛华,MANPOWER GRC,,5.1,0.08,1.59362,5.02,5.22,5.22,5.0,25500,132085,5.1,5.18
2026/02/03 16:08:24,02181,迈博药业－Ｂ,MABPHARM-B,,0.52,-0.01,-1.8868,0.53,0.53,0.53,0.52,350000,182380,0.5,0.52
2026/02/03 16:08:24,02182,天长集团,TIAN CHANG GP,,0.36,0.0,0.0,0.36,0.0,0.0,0.0,0,0,0.335,0.37
2026/02/03 16:08:24,02185,百心安－Ｂ,BIOHEART-B,,5.58,0.06,1.08696,5.52,5.4,5.74,5.19,406500,2238854,5.46,5.58
2026/02/03 16:08:24,02186,绿叶制药,LUYE PHARMA,,2.7,0.02,0.74627,2.68,2.72,2.72,2.63,16615500,44489382,2.69,2.7
2026/02/03 16:08:24,02187,智欣集团控股,ZHIXIN GP HLDG,,0.92,0.01,1.0989,0.91,0.93,0.93,0.9,382000,348340,0.9,0.92
2026/02/03 16:08:24,02188,泰坦能源技术,TITANS ENERGY,,0.169,0.002,1.19761,0.167,0.167,0.173,0.167,10000,1668,0.156,0.167
2026/02/03 16:08:24,02189,嘉涛（香港）控股,KATO (HK) HLDGS,,0.44,0.0,0.0,0.44,0.435,0.435,0.435,300000,130500,0.44,0.445
2026/02/03 16:08:24,02190,归创通桥,ZYLOXTB,,25.12,1.42,5.99157,23.7,23.9,25.64,23.9,741510,18310061,24.9,25.18
2026/02/03 16:08:24,02192,医脉通,MEDLIVE,,9.86,0.0,0.0,9.86,10.04,10.04,9.65,4598000,45017751,9.86,9.87
2026/02/03 16:08:24,02193,万景控股,MAN KING HOLD,,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0,0,0.24,0.25
2026/02/03 16:08:24,02195,盈汇企业控股,UNITY ENT,,0.45,0.0,0.0,0.45,0.0,0.0,0.0,0,0,0.415,0.45
2026/02/03 16:08:24,02196,复星医药,FOSUN PHARMA,,20.04,0.17,0.85557,19.87,19.82,20.24,19.71,2329600,46622408,20.02,20.04
2026/02/03 16:08:24,02197,三叶草生物－Ｂ,CLOVER BIO-B,,2.18,0.0,0.0,2.18,2.18,2.23,2.17,2402500,5270000,2.18,2.19
2026/02/03 16:08:24,02198,中国三江化工,CHINA SANJIANG,,4.62,0.48,11.5942,4.14,4.2,4.64,4.19,7611600,33729165,4.61,4.62
2026/02/03 16:08:24,02199,维珍妮,REGINA MIRACLE,,2.3,0.0,0.0,2.3,2.35,2.35,2.3,250000,578690,2.3,2.37
2026/02/03 16:08:24,02202,万科企业,CHINA VANKE,,3.56,-0.02,-0.55866,3.58,3.61,3.71,3.51,37693652,134924343,3.55,3.56
2026/02/03 16:08:24,02203,脑洞科技,BRAINHOLE TECH,,0.201,0.0,0.0,0.201,0.201,0.201,0.195,490000,96860,0.199,0.218
2026/02/03 16:08:24,02205,康桥悦生活,KANGQIAO SER,,1.37,0.0,0.0,1.37,0.0,0.0,0.0,0,0,1.28,1.37
2026/02/03 16:08:24,02208,金风科技,GOLDWIND,,14.75,0.75,5.35714,14.0,14.3,14.9,14.0,46562219,677451087,14.74,14.75
2026/02/03 16:08:24,02209,喆丽控股,YESASIA HLDGS,,3.69,0.32,9.49555,3.37,3.37,3.73,3.37,2257000,8152890,3.69,3.7
2026/02/03 16:08:24,02210,京城佳业,BEIJING JIAYE,,2.64,0.0,0.0,2.64,0.0,0.0,0.0,0,0,2.63,2.68
2026/02/03 16:08:24,02211,大健康国际,UNI HEALTH,,0.9,0.03,3.44827,0.87,0.85,0.94,0.8,4842000,4317680,0.89,0.9
2026/02/03 16:08:24,02212,高鹏矿业,FB MINING,,0.179,0.0,0.0,0.179,0.0,0.0,0.0,0,0,0.171,0.18
2026/02/03 16:08:24,02215,德信服务集团,DEXIN SER GROUP,,0.275,0.0,0.0,0.275,0.0,0.0,0.0,0,0,0.265,0.28
2026/02/03 16:08:24,02216,堃博医疗－Ｂ,BRONCUS-B,,1.84,-0.06,-3.15789,1.9,1.91,1.91,1.82,670500,1232790,1.82,1.84
2026/02/03 16:08:24,02218,安德利果汁,ANDRE JUICE,,15.42,-0.51,-3.20151,15.93,15.58,15.8,15.38,142500,2218315,15.42,15.5
2026/02/03 16:08:24,02219,朝聚眼科,CHAOJU EYE CARE,,2.7,0.07,2.6616,2.63,2.68,2.74,2.66,549500,1484137,2.7,2.74
2026/02/03 16:08:24,02221,创业集团控股,NEW CONCEPTS,,0.97,0.01,1.04167,0.96,0.99,0.99,0.93,93600,89760,0.92,0.96
2026/02/03 16:08:24,02222,雷士国际,NVC INTL,,0.68,0.01,1.49254,0.67,0.7,0.7,0.68,42600,28760,0.68,0.71
2026/02/03 16:08:24,02223,卡撒天娇,CASABLANCA,,0.81,-0.01,-1.21951,0.82,0.82,0.82,0.8,360000,292680,0.81,0.82
2026/02/03 16:08:24,02225,今海医疗科技,JINHAI MED TECH,,2.02,0.04,2.0202,1.98,1.96,2.03,1.94,1895000,3759675,1.99,2.02
2026/02/03 16:08:24,02226,老恒和酿造,HONWORLD GP,,0.41,-0.035,-7.86517,0.445,0.405,0.42,0.405,540500,221695,0.41,0.42
2026/02/03 16:08:24,02227,守益控股,SOLIS HOLDINGS,,0.27,0.0,0.0,0.27,0.27,0.28,0.27,2044000,552800,0.26,0.27
2026/02/03 16:08:24,02228,晶泰控股,XTALPI,,11.66,0.14,1.21528,11.52,11.71,11.82,11.41,44425983,514955433,11.65,11.66
2026/02/03 16:08:24,02230,羚邦集团,MEDIALINK GROUP,,0.225,-0.004,-1.74673,0.229,0.229,0.229,0.225,1190000,268130,0.225,0.229
2026/02/03 16:08:24,02231,景业名邦集团,JY GRANDMARK,,0.07,-0.004,-5.40541,0.074,0.084,0.105,0.062,1638000,118665,0.061,0.071
2026/02/03 16:08:24,02232,晶苑国际,CRYSTAL INTL,,7.25,0.09,1.25698,7.16,7.16,7.32,7.08,4068250,29504117,7.21,7.25
2026/02/03 16:08:24,02233,西部水泥,WESTCHINACEMENT,,3.31,0.14,4.4164,3.17,3.29,3.36,3.17,48996000,159658698,3.31,3.32
2026/02/03 16:08:24,02235,微泰医疗－Ｂ,MICROTECH MED-B,,7.54,-0.1,-1.3089,7.64,7.5,7.59,7.36,14700,110059,7.5,7.6
2026/02/03 16:08:24,02236,惠生工程,WISON ENGRG,,0.375,-0.005,-1.31579,0.38,0.38,0.385,0.37,1180000,449675,0.37,0.385
2026/02/03 16:08:24,02237,中国石墨,CHINA GRAPHITE,,0.345,0.005,1.47059,0.34,0.335,0.345,0.335,810000,276350,0.335,0.345
2026/02/03 16:08:24,02238,广汽集团,GAC GROUP,,3.66,0.12,3.38983,3.54,3.56,3.67,3.55,23429312,84320674,3.65,3.66
2026/02/03 16:08:24,02239,国微控股,SMIT,,0.84,-0.01,-1.17647,0.85,0.78,0.84,0.78,27000,21120,0.78,0.84
2026/02/03 16:08:24,02245,力勤资源,LYGEND RESOURCE,,25.66,1.48,6.12076,24.18,24.26,26.0,23.8,4994600,125287258,25.62,25.66
2026/02/03 16:08:24,02246,快狗打车,GOGOX,,2.17,0.01,0.46297,2.16,2.16,2.19,2.16,28000,60960,2.16,2.24
2026/02/03 16:08:24,02250,小黄鸭德盈,B.DUCK SEMK,,0.81,0.0,0.0,0.81,0.81,0.81,0.81,10000,8100,0.81,0.85
2026/02/03 16:08:24,02251,鹰瞳科技－Ｂ,AIRDOC-B,,11.56,0.06,0.52174,11.5,11.51,11.51,11.5,4000,46034,11.56,12.0
2026/02/03 16:08:24,02252,微创机器人－Ｂ,MEDBOT-B,,26.26,0.26,1.0,26.0,26.08,26.76,25.4,6089412,158756144,26.24,26.26
2026/02/03 16:08:24,02255,海昌海洋公园,HAICHANG HLDG,,0.5,-0.01,-1.96078,0.51,0.51,0.52,0.495,23915000,12019455,0.495,0.5
2026/02/03 16:08:24,02256,和誉－Ｂ,ABBISKO-B,,12.55,0.05,0.4,12.5,12.59,12.84,12.33,5062000,63419360,12.55,12.62
2026/02/03 16:08:24,02257,圣诺医药－Ｂ,SIRNAOMICS-B,,8.05,0.32,4.13972,7.73,7.97,8.05,7.7,130950,1025262,7.97,8.05
2026/02/03 16:08:24,02258,华滋国际海洋,WATTS INT'L,,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,02259,紫金黄金国际,ZIJIN GOLD INTL,,217.2,15.8,7.84508,201.4,210.8,218.8,205.0,7498396,1589181419,217.0,217.2
2026/02/03 16:08:24,02260,环龙控股,VANOV HOLDINGS,,1.18,0.0,0.0,1.18,0.0,0.0,0.0,0,0,1.18,1.36
2026/02/03 16:08:24,02262,梁志天设计集团,SLD GROUP,,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0.8,0.0
2026/02/03 16:08:24,02263,富石金融,FU SHEK FIN,,0.295,0.01,3.50877,0.285,0.285,0.32,0.285,1200000,369000,0.295,0.315
2026/02/03 16:08:24,02265,鸿承环保科技,HC ENV TECH,,1.06,0.01,0.95238,1.05,1.05,1.06,1.03,830000,866000,1.05,1.06
2026/02/03 16:08:24,02266,黎氏企业,LAI SI ENT,,0.355,-0.005,-1.38889,0.36,0.36,0.36,0.33,314000,106590,0.34,0.355
2026/02/03 16:08:24,02268,药明合联,WUXI XDC,,60.6,0.5,0.83194,60.1,60.65,61.9,59.3,3402524,205971206,60.6,60.65
2026/02/03 16:08:24,02269,药明生物,WUXI BIO,,36.98,1.12,3.12326,35.86,36.02,37.38,36.02,46076619,1703935268,36.98,37.0
2026/02/03 16:08:24,02270,德商产投服务,DESUN SERVICES,,4.0,0.05,1.26582,3.95,4.01,4.02,4.0,12000,48060,3.95,4.03
2026/02/03 16:08:24,02271,众安智慧生活,ZHONGAN SERVICE,,1.87,0.04,2.18579,1.83,1.79,1.85,1.79,42000,76100,1.84,1.87
2026/02/03 16:08:24,02273,固生堂,GUSHENGTANG,,30.44,1.1,3.74915,29.34,29.78,30.86,29.18,1917800,57698986,30.44,30.6
2026/02/03 16:08:24,02276,康耐特光学,CONANT OPTICAL,,61.9,0.45,0.73231,61.45,61.45,64.25,61.1,1532187,95630658,61.85,61.9
2026/02/03 16:08:24,02279,雍禾医疗,YONGHE MEDICAL,,2.02,0.02,1.0,2.0,1.94,2.03,1.94,47000,92950,1.99,2.05
2026/02/03 16:08:24,02280,慧聪集团,HC GROUP,,0.207,0.001,0.48544,0.206,0.211,0.211,0.196,911500,178796,0.181,0.207
2026/02/03 16:08:24,02281,兴泸水务,XINGLU WATER,,0.76,-0.01,-1.2987,0.77,0.76,0.76,0.76,2000,1520,0.76,0.77
2026/02/03 16:08:24,02282,美高梅中国,MGM CHINA,,12.9,0.21,1.65484,12.69,12.86,12.95,12.62,7822131,100555922,12.89,12.9
2026/02/03 16:08:24,02283,东江集团控股,TK GROUP HLDG,,2.46,-0.01,-0.40486,2.47,2.47,2.47,2.43,646000,1584200,2.45,2.46
2026/02/03 16:08:24,02285,泉峰控股,CHERVON,,23.6,0.98,4.33245,22.62,22.96,23.7,22.92,356100,8345772,23.46,23.6
2026/02/03 16:08:24,02286,辰兴发展,CHEN XING,,0.245,0.0,0.0,0.245,0.0,0.0,0.0,0,0,0.137,0.245
2026/02/03 16:08:24,02288,宏基资本,RYKADAN CAPITAL,,0.156,0.009,6.12245,0.147,0.156,0.156,0.146,3000,458,0.147,0.156
2026/02/03 16:08:24,02289,创美药业,CHARMACY PHAR,,5.8,0.0,0.0,5.8,0.0,0.0,0.0,0,0,5.8,0.0
2026/02/03 16:08:24,02291,心泰医疗,SCIENTECH,,16.09,-0.22,-1.34887,16.31,16.5,16.5,15.99,286000,4614980,16.05,16.21
2026/02/03 16:08:24,02293,百本医护,BAMBOOSHEALTH,,0.48,-0.005,-1.03093,0.485,0.48,0.48,0.48,44000,21180,0.48,0.5
2026/02/03 16:08:24,02295,丰城控股,MAXICITY,,3.9,0.0,0.0,3.9,3.89,3.9,3.89,45000,175450,0.0,3.98
2026/02/03 16:08:24,02297,润迈德－Ｂ,RAINMED-B,,0.26,-0.005,-1.8868,0.265,0.26,0.26,0.255,597000,154165,0.255,0.26
2026/02/03 16:08:24,02298,都市丽人,COSMO LADY,,0.34,-0.02,-5.55556,0.36,0.345,0.35,0.335,767000,266145,0.34,0.35
2026/02/03 16:08:24,02299,百宏实业,BILLION IND,,4.6,0.0,0.0,4.6,0.0,0.0,0.0,0,0,4.6,4.63
2026/02/03 16:08:24,02302,中核国际,CNNC INT'L,,6.52,0.34,5.50162,6.18,6.18,6.54,6.14,2203000,13948930,6.48,6.53
2026/02/03 16:08:24,02306,乐华娱乐,YH ENT,,2.52,0.11,4.56432,2.41,2.42,2.62,2.42,10070000,25280810,2.52,2.55
2026/02/03 16:08:24,02307,锦兴国际控股,KAM HING INT'L,,0.305,0.0,0.0,0.305,0.0,0.0,0.0,0,0,0.28,0.305
2026/02/03 16:08:24,02309,大象未来集团,ZO FUTURE GROUP,,2.24,0.03,1.35747,2.21,2.22,2.25,2.22,3290000,7373720,2.2,2.25
2026/02/03 16:08:24,02310,时代环球集团,TIMES UNI GP,,0.044,0.0,0.0,0.044,0.044,0.044,0.044,56000,2536,0.038,0.044
2026/02/03 16:08:24,02312,ＬＯＮＧ投资集团,LONG INV CORP,,1.01,-0.03,-2.88462,1.04,1.04,1.07,1.01,460000,475500,1.01,1.04
2026/02/03 16:08:24,02313,申洲国际,SHENZHOU INTL,,61.75,0.4,0.652,61.35,61.35,62.45,60.9,6825344,420220186,61.75,61.8
2026/02/03 16:08:24,02314,理文造纸,LEE & MAN PAPER,,3.6,0.1,2.85714,3.5,3.58,3.61,3.5,10033000,35851690,3.57,3.6
2026/02/03 16:08:24,02315,百奥赛图－Ｂ,BIOCYTOGEN-B,,45.5,3.54,8.43661,41.96,42.58,47.98,42.58,2783336,126748688,45.5,45.58
2026/02/03 16:08:24,02317,味丹国际,VEDAN INT'L,,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0,0,0.67,0.78
2026/02/03 16:08:24,02318,中国平安,PING AN,,71.3,0.6,0.84866,70.7,72.0,73.15,70.45,39508657,2832251832,71.25,71.3
2026/02/03 16:08:24,02319,蒙牛乳业,MENGNIU DAIRY,,16.81,0.31,1.87879,16.5,16.47,16.89,16.43,36494253,611129652,16.8,16.81
2026/02/03 16:08:24,02320,合丰集团,HOP FUNG GROUP,,0.069,0.0,0.0,0.069,0.0,0.0,0.0,0,0,0.066,0.08
2026/02/03 16:08:24,02321,双财庄,SWANGCHAICHUAN,,0.5,0.0,0.0,0.5,0.49,0.5,0.49,80000,39250,0.48,0.5
2026/02/03 16:08:24,02322,新质数字,MODERN INNO DT,,0.115,-0.004,-3.36134,0.119,0.123,0.128,0.112,23192000,2791048,0.113,0.117
2026/02/03 16:08:24,02323,融科控股,RENCO HOLDINGS,,0.019,0.0,0.0,0.019,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,02324,首都创投,CAPITAL VC,,0.145,0.003,2.11267,0.142,0.142,0.145,0.14,506400,72589,0.139,0.145
2026/02/03 16:08:24,02325,云康集团,YUNKANG GROUP,,0.86,0.0,0.0,0.86,0.88,0.88,0.85,531000,455700,0.84,0.86
2026/02/03 16:08:24,02326,新源万恒控股,NPE HOLDINGS,,0.011,0.001,10.0,0.01,0.011,0.011,0.011,1000000,11000,0.01,0.011
2026/02/03 16:08:24,02327,美瑞健康国际,MEILLEUREHEALTH,,0.247,-0.001,-0.40323,0.248,0.255,0.255,0.245,636000,156882,0.243,0.247
2026/02/03 16:08:24,02328,中国财险,PICC P&C,,15.76,-0.04,-0.25316,15.8,15.69,16.13,15.66,53220451,841828638,15.76,15.77
2026/02/03 16:08:24,02329,国瑞健康,GLORY HEALTH,,0.122,0.003,2.52101,0.119,0.104,0.125,0.1,1748000,182595,0.122,0.124
2026/02/03 16:08:24,02330,中国上城,CHINA UPTOWN,,0.27,-0.025,-8.47457,0.295,0.295,0.295,0.27,472000,133200,0.27,0.28
2026/02/03 16:08:24,02331,李宁,LI NING,,20.42,0.86,4.39673,19.56,19.64,20.42,19.64,26009520,524436040,20.34,20.42
2026/02/03 16:08:24,02333,长城汽车,GWMOTOR,,13.02,0.3,2.35849,12.72,12.79,13.08,12.68,35657004,461299895,13.01,13.02
2026/02/03 16:08:24,02336,硕奥国际,SHUOAO INTL,,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0,0,0.24,0.26
2026/02/03 16:08:24,02337,众诚能源,UNITED STRENGTH,,1.48,-0.03,-1.98675,1.51,1.52,1.53,1.48,571000,857880,1.48,1.5
2026/02/03 16:08:24,02338,潍柴动力,WEICHAI POWER,,27.18,1.8,7.0922,25.38,26.0,27.48,25.5,23233809,621938925,27.16,27.18
2026/02/03 16:08:24,02339,京西国际,BWI INT'L,,5.89,0.59,11.13207,5.3,5.44,5.93,5.44,9330800,53775316,5.88,5.89
2026/02/03 16:08:24,02340,昇柏控股,ISP HOLDINGS,,0.162,-0.003,-1.81818,0.165,0.165,0.176,0.158,204000,33300,0.17,0.173
2026/02/03 16:08:24,02342,京信通信,COMBA,,2.27,0.07,3.18182,2.2,2.2,2.29,2.18,7432083,16631917,2.25,2.27
2026/02/03 16:08:24,02343,太平洋航运,PACIFIC BASIN,,3.13,0.09,2.96053,3.04,3.04,3.13,3.02,11617982,35767694,3.12,3.13
2026/02/03 16:08:24,02347,友和集团,YOHO GROUP,,0.7,-0.03,-4.10959,0.73,0.7,0.75,0.68,236000,166400,0.68,0.7
2026/02/03 16:08:24,02348,东瑞制药,DAWNRAYS PHARMA,,1.16,0.01,0.86956,1.15,1.16,1.17,1.16,24000,27880,1.16,1.17
2026/02/03 16:08:24,02349,中国城市基础设施,CH CITY INFRA,,0.08,0.0,0.0,0.08,0.073,0.082,0.072,1564000,114968,0.075,0.08
2026/02/03 16:08:24,02350,数科集团,MTT GROUP,,1.02,0.05,5.15464,0.97,0.97,1.03,0.97,1770000,1794100,1.01,1.03
2026/02/03 16:08:24,02352,东原仁知服务,DOWELL SERVICE,,4.5,-0.4,-8.16327,4.9,4.51,4.51,4.5,2200,9902,4.22,4.98
2026/02/03 16:08:24,02355,宝业集团,BAOYE GROUP,,4.23,0.08,1.92771,4.15,4.22,4.23,4.22,6000,25340,4.16,4.25
2026/02/03 16:08:24,02356,大新银行集团,DAHSING BANKING,,11.04,0.16,1.47059,10.88,11.0,11.12,10.9,1040600,11499366,11.03,11.04
2026/02/03 16:08:24,02357,中航科工,AVICHINA,,4.18,0.14,3.46534,4.04,4.05,4.24,4.05,31402554,130732884,4.18,4.19
2026/02/03 16:08:24,02358,久融控股,JIU RONG HOLD,,0.01,-0.001,-9.09091,0.011,0.011,0.011,0.01,83920000,920360,0.01,0.011
2026/02/03 16:08:24,02359,药明康德,WUXI APPTEC,,110.4,1.0,0.91408,109.4,109.4,110.5,107.1,3981821,436254162,110.3,110.4
2026/02/03 16:08:24,02360,优品３６０,BEST MART 360,,1.97,0.0,0.0,1.97,1.98,1.98,1.95,350000,686480,1.97,1.99
2026/02/03 16:08:24,02361,中康控股,SINOHEALTH HLDG,,5.27,0.13,2.52918,5.14,5.43,5.43,5.28,1000,5355,4.5,5.27
2026/02/03 16:08:24,02362,金川国际,JINCHUAN INTL,,0.64,0.0,0.0,0.64,0.0,0.0,0.0,0,0,0.0,0.0
2026/02/03 16:08:24,02363,通达宏泰,TONGDA HONG TAI,,0.32,0.0,0.0,0.32,0.0,0.0,0.0,125,37,0.32,0.34
2026/02/03 16:08:24,02367,巨子生物,GIANT BIOGENE,,32.32,-0.34,-1.04103,32.66,32.7,32.7,31.86,5478508,176393858,32.3,32.32
2026/02/03 16:08:24,02368,鹰美,EAGLE NICE,,3.49,0.01,0.28736,3.48,3.48,3.49,3.48,66000,229940,3.48,3.49
2026/02/03 16:08:24,02369,酷派集团,COOLPAD GROUP,,0.73,-0.02,-2.66666,0.75,0.74,0.74,0.72,420700,306770,0.72,0.73
2026/02/03 16:08:24,02370,力高健康生活,REDCO HEALTHY,,0.56,0.05,9.80392,0.51,0.49,0.56,0.49,5407500,2774660,0.54,0.56
2026/02/03 16:08:24,02371,创联控股（新）,CHUANGLIAN-NEW,,0.209,-0.006,-2.7907,0.215,0.211,0.211,0.2,3216000,658000,0.201,0.209
2026/02/03 16:08:24,02372,伟立控股,WEILI HOLDINGS,,0.405,-0.005,-1.21951,0.41,0.4,0.405,0.4,56000,22220,0.39,0.405
2026/02/03 16:08:24,02373,美丽田园医疗健康,BEAUTYFARM MED,,25.8,-0.16,-0.61634,25.96,25.52,26.0,25.16,97633,2497764,25.48,25.8
2026/02/03 16:08:24,02376,鲁商服务,LUSHANGSERVICES,,3.1,0.0,0.0,3.1,0.0,0.0,0.0,0,0,2.85,3.25
2026/02/03 16:08:24,02377,博奇环保,BOQI ENV,,0.96,0.0,0.0,0.96,0.0,0.0,0.0,0,0,0.95,0.98
2026/02/03 16:08:24,02378,保诚,PRU,,130.39999,1.69999,1.3209,128.7,129.0,131.2,128.0,162002,20996167,129.2,130.39999
2026/02/03 16:08:24,02380,中国电力,CHINA POWER,,3.22,0.03,0.94044,3.19,3.2,3.23,3.2,18263144,58757020,3.21,3.22
2026/02/03 16:08:24,02381,蚬壳电业,SMC ELECTRIC,,0.189,-0.007,-3.57143,0.196,0.19,0.19,0.185,2120000,395180,0.184,0.187
2026/02/03 16:08:24,02382,舜宇光学科技,SUNNY OPTICAL,,60.45,0.45,0.75,60.0,60.4,61.5,59.95,16382478,995399413,60.4,60.45
2026/02/03 16:08:24,02383,ＴＯＭ集团,TOM GROUP,,0.395,-0.005,-1.25,0.4,0.4,0.4,0.385,200000,78610,0.385,0.395
2026/02/03 16:08:24,02385,读书郎,READBOY,,5.98,-0.2,-3.23625,6.18,6.1,6.12,5.97,205200,1237744,5.95,6.04
2026/02/03 16:08:24,02386,中石化炼化工程,SINOPEC SEG,,7.35,-0.02,-0.27137,7.37,7.39,7.45,7.24,3962700,29013521,7.34,7.35
2026/02/03 16:08:24,02388,中银香港,BOC HONG KONG,,41.24,0.84,2.07921,40.4,41.0,41.66,40.94,12912073,531945214,41.16,41.24
2026/02/03 16:08:24,02389,北京健康,BJ HEALTH,,0.062,0.0,0.0,0.062,0.062,0.064,0.062,696000,44256,0.062,0.064
2026/02/03 16:08:24,02390,知乎－Ｗ,ZHIHU-W,,9.43,0.08,0.85562,9.35,9.55,9.55,8.97,425400,3861881,9.25,9.43
